Query,Result
236,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4783, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12206, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11902]"
237,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1374, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2609, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11303, http://db.uwaterloo.ca/~galuc/wsdbm/Offer647, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8132]"
238,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5746, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4756]"
239,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5416, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14615, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8638]"
240,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14221, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1737]"
241,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2217, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14479, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7987, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12367]"
242,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15840, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15831, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17447]"
243,[]
244,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1117, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13845, http://db.uwaterloo.ca/~galuc/wsdbm/Offer692, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15936, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17533, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8965, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4168]"
245,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4764]
246,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9770, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1872, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14985, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9704]"
247,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9127, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6429, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9479, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7120, http://db.uwaterloo.ca/~galuc/wsdbm/Offer245]"
248,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1876, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5109, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15582]"
249,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11591, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16761, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3008]"
250,[]
251,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10765, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10662, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7685, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1319, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17297]"
252,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14334]
253,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17247, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5797, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16913, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1301, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13607, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7656]"
254,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13589, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2492, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8015, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9107, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12793, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16901]"
255,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6258, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6082, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3076, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6853, http://db.uwaterloo.ca/~galuc/wsdbm/Offer778, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17845]"
256,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16350, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13047, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3901, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3751, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7227, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17280]"
257,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14107, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11692, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4317]"
258,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5801, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13204]"
259,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer614, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2752, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1524, http://db.uwaterloo.ca/~galuc/wsdbm/Offer463]"
260,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer215, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15464, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10296, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6576]"
261,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13052, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17847, http://db.uwaterloo.ca/~galuc/wsdbm/Offer254, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9316, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4327]"
262,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1430, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10613, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11118, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13418, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3699]"
263,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer424]
264,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16986, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10474]"
265,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer120, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3993, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14704, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16629, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16360, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5820, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2097]"
266,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16387, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2723, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14732, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9403, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2813]"
267,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1307, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16106]"
268,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer7148, http://db.uwaterloo.ca/~galuc/wsdbm/Offer24, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5209, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9657]"
269,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2736, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5165, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2039]"
270,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17215, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4973, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16285, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11599, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3539]"
271,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17232, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14639, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17175, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17134, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10204, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15532]"
272,[]
273,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6383]
274,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1325]
275,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17445, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11971, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9773, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8860, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7267]"
276,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6900, http://db.uwaterloo.ca/~galuc/wsdbm/Offer196, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3599]"
277,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15704, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4794, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12790, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13747, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7241]"
278,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12707, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4059]"
279,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5987, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4747, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17807, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6814]"
280,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15574, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15291, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10040]"
281,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14289, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17518, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4966, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17029, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1602]"
282,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16917, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1443, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11688, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16592]"
283,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9286]
284,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10623, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17997, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4382, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6813]"
285,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer639, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12108]"
286,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16767, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7604, http://db.uwaterloo.ca/~galuc/wsdbm/Offer849, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6281, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16060, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10808, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13213, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1789, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8564]"
287,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12132, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7576]"
288,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15934, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14194, http://db.uwaterloo.ca/~galuc/wsdbm/Offer529, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6561]"
289,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer845, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14232, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17858]"
290,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4554, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1605, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10216, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17026]"
291,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer639, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12108]"
292,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14334]
293,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3496, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13884, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1078, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2202, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4810, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9536, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15073]"
294,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer8223, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14749]"
295,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16494, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16451, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15221]"
296,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10543, http://db.uwaterloo.ca/~galuc/wsdbm/Offer807]"
297,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12675, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4375, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8087]"
298,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15787, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8370, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10537]"
299,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2722, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9632]"
300,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11244]
301,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4290, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13330, http://db.uwaterloo.ca/~galuc/wsdbm/Offer162]"
302,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6778, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3494, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15779, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2755]"
303,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5301, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17246, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2680]"
304,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer514, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4086, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10441]"
305,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13534, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8589, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9525, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16349]"
306,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12755, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17748, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16030, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15931, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5415]"
307,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4213, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9027, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13461, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17702, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17418]"
308,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer131, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1400, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16084]"
309,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9238, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13205, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1209]"
310,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17214]
311,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1816, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3541, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11106, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15632, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3925, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4392, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3267]"
312,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5162, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4443]"
313,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14209, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12093, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4692, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12448, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5706]"
314,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11305, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15427, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4746, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13013, http://db.uwaterloo.ca/~galuc/wsdbm/Offer190, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1308, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4493]"
315,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15877, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13257, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8781]"
316,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3177, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3848, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7917, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10949, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5892]"
317,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2880, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12615, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14584, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11492, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5065]"
318,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17585, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17803, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11701, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14526, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11882]"
319,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15284, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15585, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3870]"
320,[]
321,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17214]
322,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1816, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3541, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11106, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15632, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3925, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4392, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3267]"
323,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12284, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14619, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16610, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10592, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15884]"
324,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17686, http://db.uwaterloo.ca/~galuc/wsdbm/Offer32]"
325,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4848, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6284, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13465]"
326,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer7238, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5519, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3616, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8531, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16881]"
327,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer7631, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13911]"
328,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4729, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9965]"
329,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6254, http://db.uwaterloo.ca/~galuc/wsdbm/Offer613, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15528, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14857, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17241, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2478, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11311]"
330,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15053, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11771]"
331,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11518, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9942, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14303, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11564, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16394]"
332,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15018, http://db.uwaterloo.ca/~galuc/wsdbm/Offer844, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9228]"
333,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14994, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17400, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4137, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6384, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3692, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2720, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4483, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17048, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1594]"
334,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer8735, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15639, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1683]"
335,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11244]
336,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14620, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1468]"
337,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15403, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9891, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12234, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9159, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4180]"
338,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1672, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4592, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8908, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10367, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8086, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6810, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16820]"
339,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17768, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6955, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2178, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6343]"
340,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11234, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11970, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1285, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1214, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12830, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15058]"
341,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5123, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9886, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13019, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15035]"
342,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9103, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6969, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4602]"
343,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15877, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13257, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8781]"
344,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2207, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11762, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1452]"
345,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14782, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16925]"
346,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11511, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8501, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8968, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2689, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2292]"
347,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9509, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4346, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1375, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4284, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10234, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17946]"
348,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1276, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6579, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10320, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13881, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9903]"
349,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer7570, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17724]"
350,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2254, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5882, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6614, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14809, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7265, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11500, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7272]"
351,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17629, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10248, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4547, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16407]"
352,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13600, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8557]"
353,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16172, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10263, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3343]"
