Query,Result
477,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10308, http://db.uwaterloo.ca/~galuc/wsdbm/User4417, http://db.uwaterloo.ca/~galuc/wsdbm/User12014, http://db.uwaterloo.ca/~galuc/wsdbm/User1399, http://db.uwaterloo.ca/~galuc/wsdbm/User6022, http://db.uwaterloo.ca/~galuc/wsdbm/User12511, http://db.uwaterloo.ca/~galuc/wsdbm/User11570, http://db.uwaterloo.ca/~galuc/wsdbm/User5069, http://db.uwaterloo.ca/~galuc/wsdbm/User10401, http://db.uwaterloo.ca/~galuc/wsdbm/User4730, http://db.uwaterloo.ca/~galuc/wsdbm/User5362, http://db.uwaterloo.ca/~galuc/wsdbm/User7935, http://db.uwaterloo.ca/~galuc/wsdbm/User7076, http://db.uwaterloo.ca/~galuc/wsdbm/User10547, http://db.uwaterloo.ca/~galuc/wsdbm/User18842, http://db.uwaterloo.ca/~galuc/wsdbm/User8544, http://db.uwaterloo.ca/~galuc/wsdbm/User13660, http://db.uwaterloo.ca/~galuc/wsdbm/User15455, http://db.uwaterloo.ca/~galuc/wsdbm/User13813, http://db.uwaterloo.ca/~galuc/wsdbm/User12280, http://db.uwaterloo.ca/~galuc/wsdbm/User17050, http://db.uwaterloo.ca/~galuc/wsdbm/User585, http://db.uwaterloo.ca/~galuc/wsdbm/User8802, http://db.uwaterloo.ca/~galuc/wsdbm/User6699, http://db.uwaterloo.ca/~galuc/wsdbm/User18340, http://db.uwaterloo.ca/~galuc/wsdbm/User18061, http://db.uwaterloo.ca/~galuc/wsdbm/User18572, http://db.uwaterloo.ca/~galuc/wsdbm/User17440, http://db.uwaterloo.ca/~galuc/wsdbm/User5444, http://db.uwaterloo.ca/~galuc/wsdbm/User7756, http://db.uwaterloo.ca/~galuc/wsdbm/User10708, http://db.uwaterloo.ca/~galuc/wsdbm/User1591]"
478,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11686, http://db.uwaterloo.ca/~galuc/wsdbm/User1597, http://db.uwaterloo.ca/~galuc/wsdbm/User10644, http://db.uwaterloo.ca/~galuc/wsdbm/User8354, http://db.uwaterloo.ca/~galuc/wsdbm/User12592, http://db.uwaterloo.ca/~galuc/wsdbm/User1662, http://db.uwaterloo.ca/~galuc/wsdbm/User18829, http://db.uwaterloo.ca/~galuc/wsdbm/User10285, http://db.uwaterloo.ca/~galuc/wsdbm/User18522, http://db.uwaterloo.ca/~galuc/wsdbm/User15069, http://db.uwaterloo.ca/~galuc/wsdbm/User16076, http://db.uwaterloo.ca/~galuc/wsdbm/User9749, http://db.uwaterloo.ca/~galuc/wsdbm/User9334, http://db.uwaterloo.ca/~galuc/wsdbm/User3413, http://db.uwaterloo.ca/~galuc/wsdbm/User8092, http://db.uwaterloo.ca/~galuc/wsdbm/User3025, http://db.uwaterloo.ca/~galuc/wsdbm/User6237, http://db.uwaterloo.ca/~galuc/wsdbm/User5407, http://db.uwaterloo.ca/~galuc/wsdbm/User12630, http://db.uwaterloo.ca/~galuc/wsdbm/User12933, http://db.uwaterloo.ca/~galuc/wsdbm/User2210, http://db.uwaterloo.ca/~galuc/wsdbm/User3897, http://db.uwaterloo.ca/~galuc/wsdbm/User19607, http://db.uwaterloo.ca/~galuc/wsdbm/User19427, http://db.uwaterloo.ca/~galuc/wsdbm/User1273, http://db.uwaterloo.ca/~galuc/wsdbm/User16756, http://db.uwaterloo.ca/~galuc/wsdbm/User7776, http://db.uwaterloo.ca/~galuc/wsdbm/User10753, http://db.uwaterloo.ca/~galuc/wsdbm/User3850, http://db.uwaterloo.ca/~galuc/wsdbm/User8478, http://db.uwaterloo.ca/~galuc/wsdbm/User17828, http://db.uwaterloo.ca/~galuc/wsdbm/User7752]"
479,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19821, http://db.uwaterloo.ca/~galuc/wsdbm/User19590, http://db.uwaterloo.ca/~galuc/wsdbm/User7284, http://db.uwaterloo.ca/~galuc/wsdbm/User18608, http://db.uwaterloo.ca/~galuc/wsdbm/User14435, http://db.uwaterloo.ca/~galuc/wsdbm/User15341, http://db.uwaterloo.ca/~galuc/wsdbm/User9015, http://db.uwaterloo.ca/~galuc/wsdbm/User11564, http://db.uwaterloo.ca/~galuc/wsdbm/User17484, http://db.uwaterloo.ca/~galuc/wsdbm/User17864, http://db.uwaterloo.ca/~galuc/wsdbm/User17540, http://db.uwaterloo.ca/~galuc/wsdbm/User12560, http://db.uwaterloo.ca/~galuc/wsdbm/User11259, http://db.uwaterloo.ca/~galuc/wsdbm/User12030, http://db.uwaterloo.ca/~galuc/wsdbm/User2746, http://db.uwaterloo.ca/~galuc/wsdbm/User2200, http://db.uwaterloo.ca/~galuc/wsdbm/User8671, http://db.uwaterloo.ca/~galuc/wsdbm/User10962, http://db.uwaterloo.ca/~galuc/wsdbm/User13710, http://db.uwaterloo.ca/~galuc/wsdbm/User19556, http://db.uwaterloo.ca/~galuc/wsdbm/User1905, http://db.uwaterloo.ca/~galuc/wsdbm/User9042, http://db.uwaterloo.ca/~galuc/wsdbm/User3336, http://db.uwaterloo.ca/~galuc/wsdbm/User4173]"
480,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4018, http://db.uwaterloo.ca/~galuc/wsdbm/User5468, http://db.uwaterloo.ca/~galuc/wsdbm/User14801, http://db.uwaterloo.ca/~galuc/wsdbm/User3096, http://db.uwaterloo.ca/~galuc/wsdbm/User15050, http://db.uwaterloo.ca/~galuc/wsdbm/User12264, http://db.uwaterloo.ca/~galuc/wsdbm/User19311, http://db.uwaterloo.ca/~galuc/wsdbm/User2183, http://db.uwaterloo.ca/~galuc/wsdbm/User3732, http://db.uwaterloo.ca/~galuc/wsdbm/User9810, http://db.uwaterloo.ca/~galuc/wsdbm/User589, http://db.uwaterloo.ca/~galuc/wsdbm/User12826, http://db.uwaterloo.ca/~galuc/wsdbm/User9645, http://db.uwaterloo.ca/~galuc/wsdbm/User17917, http://db.uwaterloo.ca/~galuc/wsdbm/User5956, http://db.uwaterloo.ca/~galuc/wsdbm/User3568, http://db.uwaterloo.ca/~galuc/wsdbm/User19481, http://db.uwaterloo.ca/~galuc/wsdbm/User1664, http://db.uwaterloo.ca/~galuc/wsdbm/User11994, http://db.uwaterloo.ca/~galuc/wsdbm/User17420, http://db.uwaterloo.ca/~galuc/wsdbm/User6929, http://db.uwaterloo.ca/~galuc/wsdbm/User19909, http://db.uwaterloo.ca/~galuc/wsdbm/User41, http://db.uwaterloo.ca/~galuc/wsdbm/User7361, http://db.uwaterloo.ca/~galuc/wsdbm/User19822, http://db.uwaterloo.ca/~galuc/wsdbm/User2527, http://db.uwaterloo.ca/~galuc/wsdbm/User10824, http://db.uwaterloo.ca/~galuc/wsdbm/User16619, http://db.uwaterloo.ca/~galuc/wsdbm/User3684, http://db.uwaterloo.ca/~galuc/wsdbm/User8064, http://db.uwaterloo.ca/~galuc/wsdbm/User12999]"
481,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1428, http://db.uwaterloo.ca/~galuc/wsdbm/User8592, http://db.uwaterloo.ca/~galuc/wsdbm/User8721, http://db.uwaterloo.ca/~galuc/wsdbm/User9264, http://db.uwaterloo.ca/~galuc/wsdbm/User12459, http://db.uwaterloo.ca/~galuc/wsdbm/User1602, http://db.uwaterloo.ca/~galuc/wsdbm/User6279, http://db.uwaterloo.ca/~galuc/wsdbm/User17459, http://db.uwaterloo.ca/~galuc/wsdbm/User2316, http://db.uwaterloo.ca/~galuc/wsdbm/User7738, http://db.uwaterloo.ca/~galuc/wsdbm/User6235, http://db.uwaterloo.ca/~galuc/wsdbm/User19914, http://db.uwaterloo.ca/~galuc/wsdbm/User2614, http://db.uwaterloo.ca/~galuc/wsdbm/User11423, http://db.uwaterloo.ca/~galuc/wsdbm/User15918, http://db.uwaterloo.ca/~galuc/wsdbm/User3817, http://db.uwaterloo.ca/~galuc/wsdbm/User18705, http://db.uwaterloo.ca/~galuc/wsdbm/User9877, http://db.uwaterloo.ca/~galuc/wsdbm/User19681, http://db.uwaterloo.ca/~galuc/wsdbm/User18058, http://db.uwaterloo.ca/~galuc/wsdbm/User14292, http://db.uwaterloo.ca/~galuc/wsdbm/User5140, http://db.uwaterloo.ca/~galuc/wsdbm/User1503, http://db.uwaterloo.ca/~galuc/wsdbm/User14253, http://db.uwaterloo.ca/~galuc/wsdbm/User5184, http://db.uwaterloo.ca/~galuc/wsdbm/User12285, http://db.uwaterloo.ca/~galuc/wsdbm/User1538, http://db.uwaterloo.ca/~galuc/wsdbm/User5357, http://db.uwaterloo.ca/~galuc/wsdbm/User6670]"
482,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10738, http://db.uwaterloo.ca/~galuc/wsdbm/User15041, http://db.uwaterloo.ca/~galuc/wsdbm/User19474, http://db.uwaterloo.ca/~galuc/wsdbm/User9437, http://db.uwaterloo.ca/~galuc/wsdbm/User10644, http://db.uwaterloo.ca/~galuc/wsdbm/User19011, http://db.uwaterloo.ca/~galuc/wsdbm/User8440, http://db.uwaterloo.ca/~galuc/wsdbm/User1593, http://db.uwaterloo.ca/~galuc/wsdbm/User12219, http://db.uwaterloo.ca/~galuc/wsdbm/User12213, http://db.uwaterloo.ca/~galuc/wsdbm/User11442, http://db.uwaterloo.ca/~galuc/wsdbm/User11441, http://db.uwaterloo.ca/~galuc/wsdbm/User7870, http://db.uwaterloo.ca/~galuc/wsdbm/User19036, http://db.uwaterloo.ca/~galuc/wsdbm/User14689, http://db.uwaterloo.ca/~galuc/wsdbm/User3336, http://db.uwaterloo.ca/~galuc/wsdbm/User8342, http://db.uwaterloo.ca/~galuc/wsdbm/User14741, http://db.uwaterloo.ca/~galuc/wsdbm/User17568, http://db.uwaterloo.ca/~galuc/wsdbm/User9736, http://db.uwaterloo.ca/~galuc/wsdbm/User9145]"
483,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11714, http://db.uwaterloo.ca/~galuc/wsdbm/User3063, http://db.uwaterloo.ca/~galuc/wsdbm/User18637, http://db.uwaterloo.ca/~galuc/wsdbm/User11500, http://db.uwaterloo.ca/~galuc/wsdbm/User13452, http://db.uwaterloo.ca/~galuc/wsdbm/User12398, http://db.uwaterloo.ca/~galuc/wsdbm/User2738, http://db.uwaterloo.ca/~galuc/wsdbm/User10139, http://db.uwaterloo.ca/~galuc/wsdbm/User14290, http://db.uwaterloo.ca/~galuc/wsdbm/User13356, http://db.uwaterloo.ca/~galuc/wsdbm/User13500, http://db.uwaterloo.ca/~galuc/wsdbm/User7715, http://db.uwaterloo.ca/~galuc/wsdbm/User17722, http://db.uwaterloo.ca/~galuc/wsdbm/User3312, http://db.uwaterloo.ca/~galuc/wsdbm/User14187, http://db.uwaterloo.ca/~galuc/wsdbm/User9063, http://db.uwaterloo.ca/~galuc/wsdbm/User2128, http://db.uwaterloo.ca/~galuc/wsdbm/User19097, http://db.uwaterloo.ca/~galuc/wsdbm/User14211, http://db.uwaterloo.ca/~galuc/wsdbm/User11782, http://db.uwaterloo.ca/~galuc/wsdbm/User414, http://db.uwaterloo.ca/~galuc/wsdbm/User3473, http://db.uwaterloo.ca/~galuc/wsdbm/User17909, http://db.uwaterloo.ca/~galuc/wsdbm/User12213, http://db.uwaterloo.ca/~galuc/wsdbm/User9648, http://db.uwaterloo.ca/~galuc/wsdbm/User711, http://db.uwaterloo.ca/~galuc/wsdbm/User17906, http://db.uwaterloo.ca/~galuc/wsdbm/User4583, http://db.uwaterloo.ca/~galuc/wsdbm/User10394]"
484,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14377, http://db.uwaterloo.ca/~galuc/wsdbm/User11882, http://db.uwaterloo.ca/~galuc/wsdbm/User9524, http://db.uwaterloo.ca/~galuc/wsdbm/User5080, http://db.uwaterloo.ca/~galuc/wsdbm/User11211, http://db.uwaterloo.ca/~galuc/wsdbm/User14900, http://db.uwaterloo.ca/~galuc/wsdbm/User12893, http://db.uwaterloo.ca/~galuc/wsdbm/User11396, http://db.uwaterloo.ca/~galuc/wsdbm/User10427, http://db.uwaterloo.ca/~galuc/wsdbm/User2828, http://db.uwaterloo.ca/~galuc/wsdbm/User9481, http://db.uwaterloo.ca/~galuc/wsdbm/User18197, http://db.uwaterloo.ca/~galuc/wsdbm/User12539, http://db.uwaterloo.ca/~galuc/wsdbm/User9982, http://db.uwaterloo.ca/~galuc/wsdbm/User8426, http://db.uwaterloo.ca/~galuc/wsdbm/User19305, http://db.uwaterloo.ca/~galuc/wsdbm/User6376, http://db.uwaterloo.ca/~galuc/wsdbm/User17776, http://db.uwaterloo.ca/~galuc/wsdbm/User10323, http://db.uwaterloo.ca/~galuc/wsdbm/User11380, http://db.uwaterloo.ca/~galuc/wsdbm/User10158, http://db.uwaterloo.ca/~galuc/wsdbm/User14463, http://db.uwaterloo.ca/~galuc/wsdbm/User11754, http://db.uwaterloo.ca/~galuc/wsdbm/User1984, http://db.uwaterloo.ca/~galuc/wsdbm/User6653, http://db.uwaterloo.ca/~galuc/wsdbm/User11335, http://db.uwaterloo.ca/~galuc/wsdbm/User13015, http://db.uwaterloo.ca/~galuc/wsdbm/User6864]"
485,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3796, http://db.uwaterloo.ca/~galuc/wsdbm/User4639, http://db.uwaterloo.ca/~galuc/wsdbm/User466, http://db.uwaterloo.ca/~galuc/wsdbm/User12110, http://db.uwaterloo.ca/~galuc/wsdbm/User10530, http://db.uwaterloo.ca/~galuc/wsdbm/User8873, http://db.uwaterloo.ca/~galuc/wsdbm/User4701, http://db.uwaterloo.ca/~galuc/wsdbm/User18693, http://db.uwaterloo.ca/~galuc/wsdbm/User9487, http://db.uwaterloo.ca/~galuc/wsdbm/User10582, http://db.uwaterloo.ca/~galuc/wsdbm/User6446, http://db.uwaterloo.ca/~galuc/wsdbm/User14597, http://db.uwaterloo.ca/~galuc/wsdbm/User11780, http://db.uwaterloo.ca/~galuc/wsdbm/User18691, http://db.uwaterloo.ca/~galuc/wsdbm/User15191, http://db.uwaterloo.ca/~galuc/wsdbm/User17775, http://db.uwaterloo.ca/~galuc/wsdbm/User15442, http://db.uwaterloo.ca/~galuc/wsdbm/User9574, http://db.uwaterloo.ca/~galuc/wsdbm/User7776, http://db.uwaterloo.ca/~galuc/wsdbm/User9695, http://db.uwaterloo.ca/~galuc/wsdbm/User12469, http://db.uwaterloo.ca/~galuc/wsdbm/User13789, http://db.uwaterloo.ca/~galuc/wsdbm/User2434]"
486,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9987, http://db.uwaterloo.ca/~galuc/wsdbm/User13608, http://db.uwaterloo.ca/~galuc/wsdbm/User116, http://db.uwaterloo.ca/~galuc/wsdbm/User5995, http://db.uwaterloo.ca/~galuc/wsdbm/User19251, http://db.uwaterloo.ca/~galuc/wsdbm/User13486, http://db.uwaterloo.ca/~galuc/wsdbm/User9729, http://db.uwaterloo.ca/~galuc/wsdbm/User14440, http://db.uwaterloo.ca/~galuc/wsdbm/User8440, http://db.uwaterloo.ca/~galuc/wsdbm/User9416, http://db.uwaterloo.ca/~galuc/wsdbm/User628, http://db.uwaterloo.ca/~galuc/wsdbm/User3813, http://db.uwaterloo.ca/~galuc/wsdbm/User19913, http://db.uwaterloo.ca/~galuc/wsdbm/User9877, http://db.uwaterloo.ca/~galuc/wsdbm/User13198, http://db.uwaterloo.ca/~galuc/wsdbm/User2606, http://db.uwaterloo.ca/~galuc/wsdbm/User9686, http://db.uwaterloo.ca/~galuc/wsdbm/User3591, http://db.uwaterloo.ca/~galuc/wsdbm/User17420, http://db.uwaterloo.ca/~galuc/wsdbm/User14493, http://db.uwaterloo.ca/~galuc/wsdbm/User4733, http://db.uwaterloo.ca/~galuc/wsdbm/User18821, http://db.uwaterloo.ca/~galuc/wsdbm/User15325, http://db.uwaterloo.ca/~galuc/wsdbm/User9727, http://db.uwaterloo.ca/~galuc/wsdbm/User624, http://db.uwaterloo.ca/~galuc/wsdbm/User1248, http://db.uwaterloo.ca/~galuc/wsdbm/User3394, http://db.uwaterloo.ca/~galuc/wsdbm/User29]"
487,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3136, http://db.uwaterloo.ca/~galuc/wsdbm/User5432, http://db.uwaterloo.ca/~galuc/wsdbm/User4132, http://db.uwaterloo.ca/~galuc/wsdbm/User9328, http://db.uwaterloo.ca/~galuc/wsdbm/User18646, http://db.uwaterloo.ca/~galuc/wsdbm/User1565, http://db.uwaterloo.ca/~galuc/wsdbm/User19982, http://db.uwaterloo.ca/~galuc/wsdbm/User7817, http://db.uwaterloo.ca/~galuc/wsdbm/User14703, http://db.uwaterloo.ca/~galuc/wsdbm/User16309, http://db.uwaterloo.ca/~galuc/wsdbm/User18306, http://db.uwaterloo.ca/~galuc/wsdbm/User6439, http://db.uwaterloo.ca/~galuc/wsdbm/User8935, http://db.uwaterloo.ca/~galuc/wsdbm/User18541, http://db.uwaterloo.ca/~galuc/wsdbm/User16279, http://db.uwaterloo.ca/~galuc/wsdbm/User19246, http://db.uwaterloo.ca/~galuc/wsdbm/User16084, http://db.uwaterloo.ca/~galuc/wsdbm/User13032, http://db.uwaterloo.ca/~galuc/wsdbm/User3902, http://db.uwaterloo.ca/~galuc/wsdbm/User1386, http://db.uwaterloo.ca/~galuc/wsdbm/User3444, http://db.uwaterloo.ca/~galuc/wsdbm/User11919, http://db.uwaterloo.ca/~galuc/wsdbm/User151, http://db.uwaterloo.ca/~galuc/wsdbm/User18820, http://db.uwaterloo.ca/~galuc/wsdbm/User2076, http://db.uwaterloo.ca/~galuc/wsdbm/User12633, http://db.uwaterloo.ca/~galuc/wsdbm/User19865, http://db.uwaterloo.ca/~galuc/wsdbm/User10105, http://db.uwaterloo.ca/~galuc/wsdbm/User1099, http://db.uwaterloo.ca/~galuc/wsdbm/User19203, http://db.uwaterloo.ca/~galuc/wsdbm/User11731]"
488,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7393, http://db.uwaterloo.ca/~galuc/wsdbm/User5562, http://db.uwaterloo.ca/~galuc/wsdbm/User9208, http://db.uwaterloo.ca/~galuc/wsdbm/User11858, http://db.uwaterloo.ca/~galuc/wsdbm/User1409, http://db.uwaterloo.ca/~galuc/wsdbm/User12685, http://db.uwaterloo.ca/~galuc/wsdbm/User11209, http://db.uwaterloo.ca/~galuc/wsdbm/User7872, http://db.uwaterloo.ca/~galuc/wsdbm/User14612, http://db.uwaterloo.ca/~galuc/wsdbm/User11423, http://db.uwaterloo.ca/~galuc/wsdbm/User19842, http://db.uwaterloo.ca/~galuc/wsdbm/User3085, http://db.uwaterloo.ca/~galuc/wsdbm/User11352, http://db.uwaterloo.ca/~galuc/wsdbm/User16257, http://db.uwaterloo.ca/~galuc/wsdbm/User11088, http://db.uwaterloo.ca/~galuc/wsdbm/User6103, http://db.uwaterloo.ca/~galuc/wsdbm/User2744, http://db.uwaterloo.ca/~galuc/wsdbm/User18666, http://db.uwaterloo.ca/~galuc/wsdbm/User5847, http://db.uwaterloo.ca/~galuc/wsdbm/User11438, http://db.uwaterloo.ca/~galuc/wsdbm/User7114, http://db.uwaterloo.ca/~galuc/wsdbm/User6575, http://db.uwaterloo.ca/~galuc/wsdbm/User761, http://db.uwaterloo.ca/~galuc/wsdbm/User10158, http://db.uwaterloo.ca/~galuc/wsdbm/User16899, http://db.uwaterloo.ca/~galuc/wsdbm/User7757, http://db.uwaterloo.ca/~galuc/wsdbm/User881, http://db.uwaterloo.ca/~galuc/wsdbm/User668, http://db.uwaterloo.ca/~galuc/wsdbm/User8464]"
489,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12175, http://db.uwaterloo.ca/~galuc/wsdbm/User14773, http://db.uwaterloo.ca/~galuc/wsdbm/User682, http://db.uwaterloo.ca/~galuc/wsdbm/User16086, http://db.uwaterloo.ca/~galuc/wsdbm/User7246, http://db.uwaterloo.ca/~galuc/wsdbm/User15149, http://db.uwaterloo.ca/~galuc/wsdbm/User17305, http://db.uwaterloo.ca/~galuc/wsdbm/User1338, http://db.uwaterloo.ca/~galuc/wsdbm/User13529, http://db.uwaterloo.ca/~galuc/wsdbm/User18298, http://db.uwaterloo.ca/~galuc/wsdbm/User5778, http://db.uwaterloo.ca/~galuc/wsdbm/User18336, http://db.uwaterloo.ca/~galuc/wsdbm/User18103, http://db.uwaterloo.ca/~galuc/wsdbm/User4937, http://db.uwaterloo.ca/~galuc/wsdbm/User19201, http://db.uwaterloo.ca/~galuc/wsdbm/User11668, http://db.uwaterloo.ca/~galuc/wsdbm/User7840, http://db.uwaterloo.ca/~galuc/wsdbm/User8167, http://db.uwaterloo.ca/~galuc/wsdbm/User16597, http://db.uwaterloo.ca/~galuc/wsdbm/User14727, http://db.uwaterloo.ca/~galuc/wsdbm/User16365, http://db.uwaterloo.ca/~galuc/wsdbm/User15014, http://db.uwaterloo.ca/~galuc/wsdbm/User8902, http://db.uwaterloo.ca/~galuc/wsdbm/User6739, http://db.uwaterloo.ca/~galuc/wsdbm/User7828]"
490,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8871, http://db.uwaterloo.ca/~galuc/wsdbm/User6755, http://db.uwaterloo.ca/~galuc/wsdbm/User10644, http://db.uwaterloo.ca/~galuc/wsdbm/User18195, http://db.uwaterloo.ca/~galuc/wsdbm/User7738, http://db.uwaterloo.ca/~galuc/wsdbm/User13139, http://db.uwaterloo.ca/~galuc/wsdbm/User14078, http://db.uwaterloo.ca/~galuc/wsdbm/User7324, http://db.uwaterloo.ca/~galuc/wsdbm/User7158, http://db.uwaterloo.ca/~galuc/wsdbm/User8500, http://db.uwaterloo.ca/~galuc/wsdbm/User12479, http://db.uwaterloo.ca/~galuc/wsdbm/User12017, http://db.uwaterloo.ca/~galuc/wsdbm/User17591, http://db.uwaterloo.ca/~galuc/wsdbm/User3725, http://db.uwaterloo.ca/~galuc/wsdbm/User7379, http://db.uwaterloo.ca/~galuc/wsdbm/User18821, http://db.uwaterloo.ca/~galuc/wsdbm/User6811, http://db.uwaterloo.ca/~galuc/wsdbm/User13168, http://db.uwaterloo.ca/~galuc/wsdbm/User13954, http://db.uwaterloo.ca/~galuc/wsdbm/User16293, http://db.uwaterloo.ca/~galuc/wsdbm/User16127, http://db.uwaterloo.ca/~galuc/wsdbm/User13518, http://db.uwaterloo.ca/~galuc/wsdbm/User12469]"
491,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1553, http://db.uwaterloo.ca/~galuc/wsdbm/User9158, http://db.uwaterloo.ca/~galuc/wsdbm/User4623, http://db.uwaterloo.ca/~galuc/wsdbm/User3275, http://db.uwaterloo.ca/~galuc/wsdbm/User11211, http://db.uwaterloo.ca/~galuc/wsdbm/User8703, http://db.uwaterloo.ca/~galuc/wsdbm/User17173, http://db.uwaterloo.ca/~galuc/wsdbm/User6912, http://db.uwaterloo.ca/~galuc/wsdbm/User14998, http://db.uwaterloo.ca/~galuc/wsdbm/User17543, http://db.uwaterloo.ca/~galuc/wsdbm/User3467, http://db.uwaterloo.ca/~galuc/wsdbm/User5670, http://db.uwaterloo.ca/~galuc/wsdbm/User19246, http://db.uwaterloo.ca/~galuc/wsdbm/User19563, http://db.uwaterloo.ca/~galuc/wsdbm/User43, http://db.uwaterloo.ca/~galuc/wsdbm/User14033, http://db.uwaterloo.ca/~galuc/wsdbm/User17830, http://db.uwaterloo.ca/~galuc/wsdbm/User9190, http://db.uwaterloo.ca/~galuc/wsdbm/User10278, http://db.uwaterloo.ca/~galuc/wsdbm/User6788, http://db.uwaterloo.ca/~galuc/wsdbm/User1239, http://db.uwaterloo.ca/~galuc/wsdbm/User5614, http://db.uwaterloo.ca/~galuc/wsdbm/User17960, http://db.uwaterloo.ca/~galuc/wsdbm/User9821, http://db.uwaterloo.ca/~galuc/wsdbm/User4842, http://db.uwaterloo.ca/~galuc/wsdbm/User18941, http://db.uwaterloo.ca/~galuc/wsdbm/User10382, http://db.uwaterloo.ca/~galuc/wsdbm/User7275, http://db.uwaterloo.ca/~galuc/wsdbm/User15216, http://db.uwaterloo.ca/~galuc/wsdbm/User5777, http://db.uwaterloo.ca/~galuc/wsdbm/User6473, http://db.uwaterloo.ca/~galuc/wsdbm/User19126, http://db.uwaterloo.ca/~galuc/wsdbm/User7009]"
492,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4826, http://db.uwaterloo.ca/~galuc/wsdbm/User3179, http://db.uwaterloo.ca/~galuc/wsdbm/User3822, http://db.uwaterloo.ca/~galuc/wsdbm/User705, http://db.uwaterloo.ca/~galuc/wsdbm/User5097, http://db.uwaterloo.ca/~galuc/wsdbm/User10401, http://db.uwaterloo.ca/~galuc/wsdbm/User10182, http://db.uwaterloo.ca/~galuc/wsdbm/User1668, http://db.uwaterloo.ca/~galuc/wsdbm/User9519, http://db.uwaterloo.ca/~galuc/wsdbm/User15750, http://db.uwaterloo.ca/~galuc/wsdbm/User2606, http://db.uwaterloo.ca/~galuc/wsdbm/User7956, http://db.uwaterloo.ca/~galuc/wsdbm/User6191, http://db.uwaterloo.ca/~galuc/wsdbm/User16165, http://db.uwaterloo.ca/~galuc/wsdbm/User662, http://db.uwaterloo.ca/~galuc/wsdbm/User2285, http://db.uwaterloo.ca/~galuc/wsdbm/User9816, http://db.uwaterloo.ca/~galuc/wsdbm/User17180, http://db.uwaterloo.ca/~galuc/wsdbm/User10940, http://db.uwaterloo.ca/~galuc/wsdbm/User16873, http://db.uwaterloo.ca/~galuc/wsdbm/User12844, http://db.uwaterloo.ca/~galuc/wsdbm/User8886, http://db.uwaterloo.ca/~galuc/wsdbm/User17822, http://db.uwaterloo.ca/~galuc/wsdbm/User6699, http://db.uwaterloo.ca/~galuc/wsdbm/User11512, http://db.uwaterloo.ca/~galuc/wsdbm/User18607, http://db.uwaterloo.ca/~galuc/wsdbm/User3891, http://db.uwaterloo.ca/~galuc/wsdbm/User10411, http://db.uwaterloo.ca/~galuc/wsdbm/User18658, http://db.uwaterloo.ca/~galuc/wsdbm/User12205, http://db.uwaterloo.ca/~galuc/wsdbm/User7414, http://db.uwaterloo.ca/~galuc/wsdbm/User15942, http://db.uwaterloo.ca/~galuc/wsdbm/User3958, http://db.uwaterloo.ca/~galuc/wsdbm/User9045]"
