Query,Result
297,[http://db.uwaterloo.ca/~galuc/wsdbm/User17581]
298,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5903, http://db.uwaterloo.ca/~galuc/wsdbm/User17574, http://db.uwaterloo.ca/~galuc/wsdbm/User4951, http://db.uwaterloo.ca/~galuc/wsdbm/User2421]"
299,[http://db.uwaterloo.ca/~galuc/wsdbm/User14226]
300,"[http://db.uwaterloo.ca/~galuc/wsdbm/User372, http://db.uwaterloo.ca/~galuc/wsdbm/User3658, http://db.uwaterloo.ca/~galuc/wsdbm/User19589, http://db.uwaterloo.ca/~galuc/wsdbm/User17842, http://db.uwaterloo.ca/~galuc/wsdbm/User9079, http://db.uwaterloo.ca/~galuc/wsdbm/User11210, http://db.uwaterloo.ca/~galuc/wsdbm/User3821, http://db.uwaterloo.ca/~galuc/wsdbm/User16975, http://db.uwaterloo.ca/~galuc/wsdbm/User12713, http://db.uwaterloo.ca/~galuc/wsdbm/User17325, http://db.uwaterloo.ca/~galuc/wsdbm/User14186, http://db.uwaterloo.ca/~galuc/wsdbm/User8276, http://db.uwaterloo.ca/~galuc/wsdbm/User2280]"
301,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16424, http://db.uwaterloo.ca/~galuc/wsdbm/User6643, http://db.uwaterloo.ca/~galuc/wsdbm/User13154, http://db.uwaterloo.ca/~galuc/wsdbm/User11706, http://db.uwaterloo.ca/~galuc/wsdbm/User16659, http://db.uwaterloo.ca/~galuc/wsdbm/User16746]"
302,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3890, http://db.uwaterloo.ca/~galuc/wsdbm/User2951, http://db.uwaterloo.ca/~galuc/wsdbm/User18310, http://db.uwaterloo.ca/~galuc/wsdbm/User6337, http://db.uwaterloo.ca/~galuc/wsdbm/User1470]"
303,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6504, http://db.uwaterloo.ca/~galuc/wsdbm/User11570, http://db.uwaterloo.ca/~galuc/wsdbm/User7591]"
304,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1107, http://db.uwaterloo.ca/~galuc/wsdbm/User3098, http://db.uwaterloo.ca/~galuc/wsdbm/User17120, http://db.uwaterloo.ca/~galuc/wsdbm/User5736, http://db.uwaterloo.ca/~galuc/wsdbm/User19999]"
305,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17962, http://db.uwaterloo.ca/~galuc/wsdbm/User13219, http://db.uwaterloo.ca/~galuc/wsdbm/User15147, http://db.uwaterloo.ca/~galuc/wsdbm/User5941]"
306,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3541, http://db.uwaterloo.ca/~galuc/wsdbm/User15712, http://db.uwaterloo.ca/~galuc/wsdbm/User1432, http://db.uwaterloo.ca/~galuc/wsdbm/User14964, http://db.uwaterloo.ca/~galuc/wsdbm/User18111]"
307,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19900, http://db.uwaterloo.ca/~galuc/wsdbm/User17224, http://db.uwaterloo.ca/~galuc/wsdbm/User9733, http://db.uwaterloo.ca/~galuc/wsdbm/User3741, http://db.uwaterloo.ca/~galuc/wsdbm/User10175]"
308,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15805, http://db.uwaterloo.ca/~galuc/wsdbm/User15544, http://db.uwaterloo.ca/~galuc/wsdbm/User13883]"
309,[http://db.uwaterloo.ca/~galuc/wsdbm/User16285]
310,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7804, http://db.uwaterloo.ca/~galuc/wsdbm/User17681]"
311,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16478, http://db.uwaterloo.ca/~galuc/wsdbm/User17224, http://db.uwaterloo.ca/~galuc/wsdbm/User14110, http://db.uwaterloo.ca/~galuc/wsdbm/User847, http://db.uwaterloo.ca/~galuc/wsdbm/User3758, http://db.uwaterloo.ca/~galuc/wsdbm/User13695, http://db.uwaterloo.ca/~galuc/wsdbm/User1269, http://db.uwaterloo.ca/~galuc/wsdbm/User19056, http://db.uwaterloo.ca/~galuc/wsdbm/User16264, http://db.uwaterloo.ca/~galuc/wsdbm/User2830, http://db.uwaterloo.ca/~galuc/wsdbm/User5963, http://db.uwaterloo.ca/~galuc/wsdbm/User1199, http://db.uwaterloo.ca/~galuc/wsdbm/User16459, http://db.uwaterloo.ca/~galuc/wsdbm/User6307, http://db.uwaterloo.ca/~galuc/wsdbm/User8979, http://db.uwaterloo.ca/~galuc/wsdbm/User11698, http://db.uwaterloo.ca/~galuc/wsdbm/User4137, http://db.uwaterloo.ca/~galuc/wsdbm/User13716, http://db.uwaterloo.ca/~galuc/wsdbm/User8444, http://db.uwaterloo.ca/~galuc/wsdbm/User8054, http://db.uwaterloo.ca/~galuc/wsdbm/User6546, http://db.uwaterloo.ca/~galuc/wsdbm/User4087, http://db.uwaterloo.ca/~galuc/wsdbm/User13683]"
312,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19306, http://db.uwaterloo.ca/~galuc/wsdbm/User16285, http://db.uwaterloo.ca/~galuc/wsdbm/User5369]"
313,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15557, http://db.uwaterloo.ca/~galuc/wsdbm/User9414, http://db.uwaterloo.ca/~galuc/wsdbm/User4006]"
314,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13862, http://db.uwaterloo.ca/~galuc/wsdbm/User12545, http://db.uwaterloo.ca/~galuc/wsdbm/User19197]"
315,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9448, http://db.uwaterloo.ca/~galuc/wsdbm/User4640, http://db.uwaterloo.ca/~galuc/wsdbm/User7718, http://db.uwaterloo.ca/~galuc/wsdbm/User2574, http://db.uwaterloo.ca/~galuc/wsdbm/User14576, http://db.uwaterloo.ca/~galuc/wsdbm/User3973]"
316,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5562, http://db.uwaterloo.ca/~galuc/wsdbm/User19055, http://db.uwaterloo.ca/~galuc/wsdbm/User6115, http://db.uwaterloo.ca/~galuc/wsdbm/User642, http://db.uwaterloo.ca/~galuc/wsdbm/User4593, http://db.uwaterloo.ca/~galuc/wsdbm/User9205, http://db.uwaterloo.ca/~galuc/wsdbm/User18408, http://db.uwaterloo.ca/~galuc/wsdbm/User19275, http://db.uwaterloo.ca/~galuc/wsdbm/User18849, http://db.uwaterloo.ca/~galuc/wsdbm/User14119, http://db.uwaterloo.ca/~galuc/wsdbm/User11551, http://db.uwaterloo.ca/~galuc/wsdbm/User19404]"
317,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12954, http://db.uwaterloo.ca/~galuc/wsdbm/User13996, http://db.uwaterloo.ca/~galuc/wsdbm/User5841, http://db.uwaterloo.ca/~galuc/wsdbm/User4974, http://db.uwaterloo.ca/~galuc/wsdbm/User8493, http://db.uwaterloo.ca/~galuc/wsdbm/User16338]"
318,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7586, http://db.uwaterloo.ca/~galuc/wsdbm/User6500, http://db.uwaterloo.ca/~galuc/wsdbm/User7803, http://db.uwaterloo.ca/~galuc/wsdbm/User7884, http://db.uwaterloo.ca/~galuc/wsdbm/User2134, http://db.uwaterloo.ca/~galuc/wsdbm/User12246, http://db.uwaterloo.ca/~galuc/wsdbm/User19156]"
319,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19743, http://db.uwaterloo.ca/~galuc/wsdbm/User10290, http://db.uwaterloo.ca/~galuc/wsdbm/User10564, http://db.uwaterloo.ca/~galuc/wsdbm/User5958]"
320,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11001, http://db.uwaterloo.ca/~galuc/wsdbm/User1707, http://db.uwaterloo.ca/~galuc/wsdbm/User10911, http://db.uwaterloo.ca/~galuc/wsdbm/User19643]"
321,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7804, http://db.uwaterloo.ca/~galuc/wsdbm/User17681]"
322,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16478, http://db.uwaterloo.ca/~galuc/wsdbm/User17224, http://db.uwaterloo.ca/~galuc/wsdbm/User14110, http://db.uwaterloo.ca/~galuc/wsdbm/User847, http://db.uwaterloo.ca/~galuc/wsdbm/User3758, http://db.uwaterloo.ca/~galuc/wsdbm/User13695, http://db.uwaterloo.ca/~galuc/wsdbm/User1269, http://db.uwaterloo.ca/~galuc/wsdbm/User19056, http://db.uwaterloo.ca/~galuc/wsdbm/User16264, http://db.uwaterloo.ca/~galuc/wsdbm/User2830, http://db.uwaterloo.ca/~galuc/wsdbm/User5963, http://db.uwaterloo.ca/~galuc/wsdbm/User1199, http://db.uwaterloo.ca/~galuc/wsdbm/User16459, http://db.uwaterloo.ca/~galuc/wsdbm/User6307, http://db.uwaterloo.ca/~galuc/wsdbm/User8979, http://db.uwaterloo.ca/~galuc/wsdbm/User11698, http://db.uwaterloo.ca/~galuc/wsdbm/User4137, http://db.uwaterloo.ca/~galuc/wsdbm/User13716, http://db.uwaterloo.ca/~galuc/wsdbm/User8444, http://db.uwaterloo.ca/~galuc/wsdbm/User8054, http://db.uwaterloo.ca/~galuc/wsdbm/User6546, http://db.uwaterloo.ca/~galuc/wsdbm/User4087, http://db.uwaterloo.ca/~galuc/wsdbm/User13683]"
323,"[http://db.uwaterloo.ca/~galuc/wsdbm/User292, http://db.uwaterloo.ca/~galuc/wsdbm/User963, http://db.uwaterloo.ca/~galuc/wsdbm/User7207, http://db.uwaterloo.ca/~galuc/wsdbm/User4998, http://db.uwaterloo.ca/~galuc/wsdbm/User15289, http://db.uwaterloo.ca/~galuc/wsdbm/User9204]"
324,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1565, http://db.uwaterloo.ca/~galuc/wsdbm/User4974, http://db.uwaterloo.ca/~galuc/wsdbm/User16805, http://db.uwaterloo.ca/~galuc/wsdbm/User19146, http://db.uwaterloo.ca/~galuc/wsdbm/User5941]"
325,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7842, http://db.uwaterloo.ca/~galuc/wsdbm/User7359, http://db.uwaterloo.ca/~galuc/wsdbm/User4975, http://db.uwaterloo.ca/~galuc/wsdbm/User15005, http://db.uwaterloo.ca/~galuc/wsdbm/User1195]"
326,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5855, http://db.uwaterloo.ca/~galuc/wsdbm/User2533, http://db.uwaterloo.ca/~galuc/wsdbm/User4133, http://db.uwaterloo.ca/~galuc/wsdbm/User18766, http://db.uwaterloo.ca/~galuc/wsdbm/User4256, http://db.uwaterloo.ca/~galuc/wsdbm/User19764]"
327,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18840, http://db.uwaterloo.ca/~galuc/wsdbm/User2196, http://db.uwaterloo.ca/~galuc/wsdbm/User10577, http://db.uwaterloo.ca/~galuc/wsdbm/User5989, http://db.uwaterloo.ca/~galuc/wsdbm/User12437, http://db.uwaterloo.ca/~galuc/wsdbm/User14691]"
328,[]
329,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5157, http://db.uwaterloo.ca/~galuc/wsdbm/User13468, http://db.uwaterloo.ca/~galuc/wsdbm/User10160, http://db.uwaterloo.ca/~galuc/wsdbm/User19011, http://db.uwaterloo.ca/~galuc/wsdbm/User4994, http://db.uwaterloo.ca/~galuc/wsdbm/User875]"
330,[]
331,[http://db.uwaterloo.ca/~galuc/wsdbm/User11372]
332,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8076, http://db.uwaterloo.ca/~galuc/wsdbm/User15761, http://db.uwaterloo.ca/~galuc/wsdbm/User1286, http://db.uwaterloo.ca/~galuc/wsdbm/User11070]"
333,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13856, http://db.uwaterloo.ca/~galuc/wsdbm/User4963]"
334,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7377, http://db.uwaterloo.ca/~galuc/wsdbm/User12379, http://db.uwaterloo.ca/~galuc/wsdbm/User8619, http://db.uwaterloo.ca/~galuc/wsdbm/User10649, http://db.uwaterloo.ca/~galuc/wsdbm/User15005, http://db.uwaterloo.ca/~galuc/wsdbm/User7164]"
335,"[http://db.uwaterloo.ca/~galuc/wsdbm/User372, http://db.uwaterloo.ca/~galuc/wsdbm/User3658, http://db.uwaterloo.ca/~galuc/wsdbm/User19589, http://db.uwaterloo.ca/~galuc/wsdbm/User17842, http://db.uwaterloo.ca/~galuc/wsdbm/User9079, http://db.uwaterloo.ca/~galuc/wsdbm/User11210, http://db.uwaterloo.ca/~galuc/wsdbm/User3821, http://db.uwaterloo.ca/~galuc/wsdbm/User16975, http://db.uwaterloo.ca/~galuc/wsdbm/User12713, http://db.uwaterloo.ca/~galuc/wsdbm/User17325, http://db.uwaterloo.ca/~galuc/wsdbm/User14186, http://db.uwaterloo.ca/~galuc/wsdbm/User8276, http://db.uwaterloo.ca/~galuc/wsdbm/User2280]"
336,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18337, http://db.uwaterloo.ca/~galuc/wsdbm/User913, http://db.uwaterloo.ca/~galuc/wsdbm/User12488, http://db.uwaterloo.ca/~galuc/wsdbm/User2230, http://db.uwaterloo.ca/~galuc/wsdbm/User6964]"
337,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13769, http://db.uwaterloo.ca/~galuc/wsdbm/User4240]"
338,[http://db.uwaterloo.ca/~galuc/wsdbm/User2059]
339,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1983, http://db.uwaterloo.ca/~galuc/wsdbm/User16373, http://db.uwaterloo.ca/~galuc/wsdbm/User7462]"
340,"[http://db.uwaterloo.ca/~galuc/wsdbm/User689, http://db.uwaterloo.ca/~galuc/wsdbm/User16426, http://db.uwaterloo.ca/~galuc/wsdbm/User11388, http://db.uwaterloo.ca/~galuc/wsdbm/User1969, http://db.uwaterloo.ca/~galuc/wsdbm/User13281]"
341,[http://db.uwaterloo.ca/~galuc/wsdbm/User19698]
342,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2048, http://db.uwaterloo.ca/~galuc/wsdbm/User4002, http://db.uwaterloo.ca/~galuc/wsdbm/User16285, http://db.uwaterloo.ca/~galuc/wsdbm/User11021, http://db.uwaterloo.ca/~galuc/wsdbm/User13080, http://db.uwaterloo.ca/~galuc/wsdbm/User3850]"
343,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9448, http://db.uwaterloo.ca/~galuc/wsdbm/User4640, http://db.uwaterloo.ca/~galuc/wsdbm/User7718, http://db.uwaterloo.ca/~galuc/wsdbm/User2574, http://db.uwaterloo.ca/~galuc/wsdbm/User14576, http://db.uwaterloo.ca/~galuc/wsdbm/User3973]"
344,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8660, http://db.uwaterloo.ca/~galuc/wsdbm/User4789]"
345,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17004, http://db.uwaterloo.ca/~galuc/wsdbm/User767, http://db.uwaterloo.ca/~galuc/wsdbm/User3816]"
346,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19839, http://db.uwaterloo.ca/~galuc/wsdbm/User14129, http://db.uwaterloo.ca/~galuc/wsdbm/User8547, http://db.uwaterloo.ca/~galuc/wsdbm/User19146]"
347,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4017, http://db.uwaterloo.ca/~galuc/wsdbm/User647, http://db.uwaterloo.ca/~galuc/wsdbm/User3901, http://db.uwaterloo.ca/~galuc/wsdbm/User3721, http://db.uwaterloo.ca/~galuc/wsdbm/User17586, http://db.uwaterloo.ca/~galuc/wsdbm/User7164]"
348,[http://db.uwaterloo.ca/~galuc/wsdbm/User6832]
349,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6150, http://db.uwaterloo.ca/~galuc/wsdbm/User18323, http://db.uwaterloo.ca/~galuc/wsdbm/User19643, http://db.uwaterloo.ca/~galuc/wsdbm/User4789]"
350,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11297, http://db.uwaterloo.ca/~galuc/wsdbm/User4713, http://db.uwaterloo.ca/~galuc/wsdbm/User6420, http://db.uwaterloo.ca/~galuc/wsdbm/User2900, http://db.uwaterloo.ca/~galuc/wsdbm/User4452, http://db.uwaterloo.ca/~galuc/wsdbm/User8791]"
351,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14750, http://db.uwaterloo.ca/~galuc/wsdbm/User5673, http://db.uwaterloo.ca/~galuc/wsdbm/User5997, http://db.uwaterloo.ca/~galuc/wsdbm/User7591, http://db.uwaterloo.ca/~galuc/wsdbm/User2870]"
352,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10645, http://db.uwaterloo.ca/~galuc/wsdbm/User9637, http://db.uwaterloo.ca/~galuc/wsdbm/User4990, http://db.uwaterloo.ca/~galuc/wsdbm/User19314, http://db.uwaterloo.ca/~galuc/wsdbm/User1155, http://db.uwaterloo.ca/~galuc/wsdbm/User8236, http://db.uwaterloo.ca/~galuc/wsdbm/User2594]"
353,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16344, http://db.uwaterloo.ca/~galuc/wsdbm/User19423]"
354,[http://db.uwaterloo.ca/~galuc/wsdbm/User1452]
355,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14750, http://db.uwaterloo.ca/~galuc/wsdbm/User5673, http://db.uwaterloo.ca/~galuc/wsdbm/User5997, http://db.uwaterloo.ca/~galuc/wsdbm/User7591, http://db.uwaterloo.ca/~galuc/wsdbm/User2870]"
356,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4459, http://db.uwaterloo.ca/~galuc/wsdbm/User5580, http://db.uwaterloo.ca/~galuc/wsdbm/User14019, http://db.uwaterloo.ca/~galuc/wsdbm/User19381, http://db.uwaterloo.ca/~galuc/wsdbm/User17990, http://db.uwaterloo.ca/~galuc/wsdbm/User13866]"
357,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16821, http://db.uwaterloo.ca/~galuc/wsdbm/User10363, http://db.uwaterloo.ca/~galuc/wsdbm/User11082, http://db.uwaterloo.ca/~galuc/wsdbm/User19879]"
358,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15252, http://db.uwaterloo.ca/~galuc/wsdbm/User9121, http://db.uwaterloo.ca/~galuc/wsdbm/User6428, http://db.uwaterloo.ca/~galuc/wsdbm/User12488]"
359,"[http://db.uwaterloo.ca/~galuc/wsdbm/User160, http://db.uwaterloo.ca/~galuc/wsdbm/User304, http://db.uwaterloo.ca/~galuc/wsdbm/User13017, http://db.uwaterloo.ca/~galuc/wsdbm/User9249, http://db.uwaterloo.ca/~galuc/wsdbm/User14070, http://db.uwaterloo.ca/~galuc/wsdbm/User9395, http://db.uwaterloo.ca/~galuc/wsdbm/User12113, http://db.uwaterloo.ca/~galuc/wsdbm/User17504]"
360,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12979, http://db.uwaterloo.ca/~galuc/wsdbm/User11651]"
361,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1559, http://db.uwaterloo.ca/~galuc/wsdbm/User2439, http://db.uwaterloo.ca/~galuc/wsdbm/User12562]"
362,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3384, http://db.uwaterloo.ca/~galuc/wsdbm/User10363, http://db.uwaterloo.ca/~galuc/wsdbm/User4648, http://db.uwaterloo.ca/~galuc/wsdbm/User17577, http://db.uwaterloo.ca/~galuc/wsdbm/User5152, http://db.uwaterloo.ca/~galuc/wsdbm/User18255, http://db.uwaterloo.ca/~galuc/wsdbm/User3004]"
363,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14505, http://db.uwaterloo.ca/~galuc/wsdbm/User12902]"
364,[http://db.uwaterloo.ca/~galuc/wsdbm/User18461]
365,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12392, http://db.uwaterloo.ca/~galuc/wsdbm/User9993]"
366,[http://db.uwaterloo.ca/~galuc/wsdbm/User10373]
367,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10046, http://db.uwaterloo.ca/~galuc/wsdbm/User16956]"
368,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12979, http://db.uwaterloo.ca/~galuc/wsdbm/User11651]"
369,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3365, http://db.uwaterloo.ca/~galuc/wsdbm/User3962, http://db.uwaterloo.ca/~galuc/wsdbm/User734, http://db.uwaterloo.ca/~galuc/wsdbm/User12610, http://db.uwaterloo.ca/~galuc/wsdbm/User11614, http://db.uwaterloo.ca/~galuc/wsdbm/User13048, http://db.uwaterloo.ca/~galuc/wsdbm/User19061, http://db.uwaterloo.ca/~galuc/wsdbm/User6964]"
370,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5157, http://db.uwaterloo.ca/~galuc/wsdbm/User13468, http://db.uwaterloo.ca/~galuc/wsdbm/User10160, http://db.uwaterloo.ca/~galuc/wsdbm/User19011, http://db.uwaterloo.ca/~galuc/wsdbm/User4994, http://db.uwaterloo.ca/~galuc/wsdbm/User875]"
371,[http://db.uwaterloo.ca/~galuc/wsdbm/User19963]
372,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1286, http://db.uwaterloo.ca/~galuc/wsdbm/User19472, http://db.uwaterloo.ca/~galuc/wsdbm/User10210, http://db.uwaterloo.ca/~galuc/wsdbm/User17641]"
373,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8549, http://db.uwaterloo.ca/~galuc/wsdbm/User6553, http://db.uwaterloo.ca/~galuc/wsdbm/User15417, http://db.uwaterloo.ca/~galuc/wsdbm/User16648]"
374,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5600, http://db.uwaterloo.ca/~galuc/wsdbm/User18172]"
375,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18738, http://db.uwaterloo.ca/~galuc/wsdbm/User17155]"
376,[http://db.uwaterloo.ca/~galuc/wsdbm/User19963]
377,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7842, http://db.uwaterloo.ca/~galuc/wsdbm/User7359, http://db.uwaterloo.ca/~galuc/wsdbm/User4975, http://db.uwaterloo.ca/~galuc/wsdbm/User15005, http://db.uwaterloo.ca/~galuc/wsdbm/User1195]"
378,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16821, http://db.uwaterloo.ca/~galuc/wsdbm/User10363, http://db.uwaterloo.ca/~galuc/wsdbm/User11082, http://db.uwaterloo.ca/~galuc/wsdbm/User19879]"
379,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6658, http://db.uwaterloo.ca/~galuc/wsdbm/User9865, http://db.uwaterloo.ca/~galuc/wsdbm/User12560]"
380,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17313, http://db.uwaterloo.ca/~galuc/wsdbm/User6912, http://db.uwaterloo.ca/~galuc/wsdbm/User2359, http://db.uwaterloo.ca/~galuc/wsdbm/User2575]"
381,[]
382,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14474, http://db.uwaterloo.ca/~galuc/wsdbm/User16621, http://db.uwaterloo.ca/~galuc/wsdbm/User2725]"
383,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9884, http://db.uwaterloo.ca/~galuc/wsdbm/User17633, http://db.uwaterloo.ca/~galuc/wsdbm/User16805]"
384,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5333, http://db.uwaterloo.ca/~galuc/wsdbm/User8072, http://db.uwaterloo.ca/~galuc/wsdbm/User6935, http://db.uwaterloo.ca/~galuc/wsdbm/User14540, http://db.uwaterloo.ca/~galuc/wsdbm/User11250, http://db.uwaterloo.ca/~galuc/wsdbm/User19045, http://db.uwaterloo.ca/~galuc/wsdbm/User7310, http://db.uwaterloo.ca/~galuc/wsdbm/User7817, http://db.uwaterloo.ca/~galuc/wsdbm/User1708, http://db.uwaterloo.ca/~galuc/wsdbm/User10160, http://db.uwaterloo.ca/~galuc/wsdbm/User5084, http://db.uwaterloo.ca/~galuc/wsdbm/User163, http://db.uwaterloo.ca/~galuc/wsdbm/User2332, http://db.uwaterloo.ca/~galuc/wsdbm/User5975, http://db.uwaterloo.ca/~galuc/wsdbm/User6130, http://db.uwaterloo.ca/~galuc/wsdbm/User18915, http://db.uwaterloo.ca/~galuc/wsdbm/User1849, http://db.uwaterloo.ca/~galuc/wsdbm/User18546, http://db.uwaterloo.ca/~galuc/wsdbm/User6872, http://db.uwaterloo.ca/~galuc/wsdbm/User1562, http://db.uwaterloo.ca/~galuc/wsdbm/User4866, http://db.uwaterloo.ca/~galuc/wsdbm/User2659, http://db.uwaterloo.ca/~galuc/wsdbm/User5165, http://db.uwaterloo.ca/~galuc/wsdbm/User16845, http://db.uwaterloo.ca/~galuc/wsdbm/User16742, http://db.uwaterloo.ca/~galuc/wsdbm/User624, http://db.uwaterloo.ca/~galuc/wsdbm/User4827, http://db.uwaterloo.ca/~galuc/wsdbm/User7608]"
385,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17877, http://db.uwaterloo.ca/~galuc/wsdbm/User19371]"
386,[]
387,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6912, http://db.uwaterloo.ca/~galuc/wsdbm/User14673, http://db.uwaterloo.ca/~galuc/wsdbm/User14426]"
388,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13448, http://db.uwaterloo.ca/~galuc/wsdbm/User6296, http://db.uwaterloo.ca/~galuc/wsdbm/User19061, http://db.uwaterloo.ca/~galuc/wsdbm/User16455, http://db.uwaterloo.ca/~galuc/wsdbm/User8559, http://db.uwaterloo.ca/~galuc/wsdbm/User19310, http://db.uwaterloo.ca/~galuc/wsdbm/User7658]"
389,[http://db.uwaterloo.ca/~galuc/wsdbm/User11651]
390,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3365, http://db.uwaterloo.ca/~galuc/wsdbm/User3962, http://db.uwaterloo.ca/~galuc/wsdbm/User734, http://db.uwaterloo.ca/~galuc/wsdbm/User12610, http://db.uwaterloo.ca/~galuc/wsdbm/User11614, http://db.uwaterloo.ca/~galuc/wsdbm/User13048, http://db.uwaterloo.ca/~galuc/wsdbm/User19061, http://db.uwaterloo.ca/~galuc/wsdbm/User6964]"
391,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10846, http://db.uwaterloo.ca/~galuc/wsdbm/User2498]"
392,[http://db.uwaterloo.ca/~galuc/wsdbm/User4717]
393,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5803, http://db.uwaterloo.ca/~galuc/wsdbm/User11558, http://db.uwaterloo.ca/~galuc/wsdbm/User434]"
394,[http://db.uwaterloo.ca/~galuc/wsdbm/User11651]
395,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15805, http://db.uwaterloo.ca/~galuc/wsdbm/User15544, http://db.uwaterloo.ca/~galuc/wsdbm/User13883]"
396,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19743, http://db.uwaterloo.ca/~galuc/wsdbm/User12378, http://db.uwaterloo.ca/~galuc/wsdbm/User9724, http://db.uwaterloo.ca/~galuc/wsdbm/User19161]"
397,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3365, http://db.uwaterloo.ca/~galuc/wsdbm/User1115, http://db.uwaterloo.ca/~galuc/wsdbm/User8626, http://db.uwaterloo.ca/~galuc/wsdbm/User18729]"
398,[]
399,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14505, http://db.uwaterloo.ca/~galuc/wsdbm/User12902]"
